Name,Store Number,Features,Phone Number,Insert Date,Owner
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
Stop & Shop-Exeter #204,79420,,603-772-1783,6/22/12,"Geoff"
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
"Seabrook, Lafayette Rd", 13448,"Lunch",603-474-3674,6/22/12
